2018-11-28 22:28:36,526 @@@@smoothness_penalty_weight:0.0001
2018-11-28 22:28:36,527 @@@@smoothness_penalty_bias:-1.0
2018-11-28 22:28:36,527 @@@@ABCVar_penalty_weight:0.0
2018-11-28 22:28:36,527 @@@@prefix:output/-1-1-0.yaml/2007_trainval_2012_trainval/first
2018-11-28 22:30:19,031 Epoch[0] Batch [100]	Speed: 4.37 samples/sec	Train-SmoothnessLoss=999.999838,	ABCVarPenalty=0.000000,	APenalty=0.000096,	BPenalty=0.000151,	CPenalty=0.000003,	RCNNAcc=0.706103,	
2018-11-29 08:36:50,535 Epoch[4] Batch [7400]	Speed: 4.43 samples/sec	Train-SmoothnessLoss=216.367085,	ABCVarPenalty=0.147308,	APenalty=1442.672962,	BPenalty=380.780297,	CPenalty=2039.105934,	RCNNAcc=0.890713,	
2018-11-29 08:38:21,413 Epoch[4] Batch [7500]	Speed: 4.40 samples/sec	Train-SmoothnessLoss=217.531867,	ABCVarPenalty=0.146888,	APenalty=1443.783355,	BPenalty=379.943210,	CPenalty=2042.921559,	RCNNAcc=0.890889,	
2018-11-29 08:39:51,765 Epoch[4] Batch [7600]	Speed: 4.43 samples/sec	Train-SmoothnessLoss=219.081625,	ABCVarPenalty=0.146796,	APenalty=1445.095702,	BPenalty=379.320521,	CPenalty=2046.525597,	RCNNAcc=0.891029,	
2018-11-29 08:41:22,257 Epoch[4] Batch [7700]	Speed: 4.42 samples/sec	Train-SmoothnessLoss=220.103254,	ABCVarPenalty=0.146720,	APenalty=1446.681199,	BPenalty=378.540844,	CPenalty=2048.991361,	RCNNAcc=0.891169,	
2018-11-29 08:42:52,449 Epoch[4] Batch [7800]	Speed: 4.44 samples/sec	Train-SmoothnessLoss=220.285813,	ABCVarPenalty=0.146935,	APenalty=1447.473641,	BPenalty=377.838070,	CPenalty=2049.395584,	RCNNAcc=0.891378,	
2018-11-29 08:44:22,379 Epoch[4] Batch [7900]	Speed: 4.45 samples/sec	Train-SmoothnessLoss=220.623699,	ABCVarPenalty=0.147101,	APenalty=1448.223892,	BPenalty=377.149612,	CPenalty=2050.564849,	RCNNAcc=0.891591,	
2018-11-29 08:45:52,623 Epoch[4] Batch [8000]	Speed: 4.43 samples/sec	Train-SmoothnessLoss=220.927297,	ABCVarPenalty=0.147253,	APenalty=1449.094532,	BPenalty=376.489991,	CPenalty=2051.409602,	RCNNAcc=0.891801,	
2018-11-29 08:47:22,628 Epoch[4] Batch [8100]	Speed: 4.44 samples/sec	Train-SmoothnessLoss=221.177762,	ABCVarPenalty=0.147115,	APenalty=1450.011113,	BPenalty=375.818003,	CPenalty=2052.229495,	RCNNAcc=0.891958,	
2018-11-29 08:48:52,600 Epoch[4] Batch [8200]	Speed: 4.45 samples/sec	Train-SmoothnessLoss=221.396313,	ABCVarPenalty=0.147252,	APenalty=1450.763368,	BPenalty=375.303376,	CPenalty=2052.655830,	RCNNAcc=0.892142,	
2018-11-29 08:49:59,161 Epoch[4] Train-SmoothnessLoss=221.902035
2018-11-29 08:49:59,161 Epoch[4] Train-ABCVarPenalty=0.147174
2018-11-29 08:49:59,161 Epoch[4] Train-APenalty=1451.773534
2018-11-29 08:49:59,161 Epoch[4] Train-BPenalty=374.902406
2018-11-29 08:49:59,161 Epoch[4] Train-CPenalty=2053.832881
2018-11-29 08:49:59,162 Epoch[4] Train-RCNNAcc=0.892181
2018-11-29 08:49:59,162 Epoch[4] Time cost=7457.104
2018-11-29 08:50:00,250 Saved checkpoint to "output/-1-1-0.yaml/2007_trainval_2012_trainval/first-0005.params"
2018-11-29 08:50:02,519 Saved optimizer state to "output/-1-1-0.yaml/2007_trainval_2012_trainval/first-0005.states"
2018-11-29 08:50:03,170 Saved checkpoint to "output/-1-1-0.yaml/2007_trainval_2012_trainval/first-0005.params"
2018-11-29 08:51:34,488 Epoch[5] Batch [100]	Speed: 4.44 samples/sec	Train-SmoothnessLoss=307.792069,	ABCVarPenalty=0.183301,	APenalty=1593.046942,	BPenalty=328.790073,	CPenalty=2221.314277,	RCNNAcc=0.915281,	
2018-11-29 08:53:04,800 Epoch[5] Batch [200]	Speed: 4.43 samples/sec	Train-SmoothnessLoss=299.243188,	ABCVarPenalty=0.169133,	APenalty=1579.181780,	BPenalty=333.782442,	CPenalty=2183.724832,	RCNNAcc=0.915112,	
2018-11-29 08:54:34,483 Epoch[5] Batch [300]	Speed: 4.46 samples/sec	Train-SmoothnessLoss=289.738285,	ABCVarPenalty=0.172444,	APenalty=1574.720562,	BPenalty=333.374451,	CPenalty=2168.293583,	RCNNAcc=0.917995,	
2018-11-29 08:56:04,849 Epoch[5] Batch [400]	Speed: 4.43 samples/sec	Train-SmoothnessLoss=276.301742,	ABCVarPenalty=0.169456,	APenalty=1562.899039,	BPenalty=334.455528,	CPenalty=2144.232106,	RCNNAcc=0.917238,	
2018-11-29 08:57:34,754 Epoch[5] Batch [500]	Speed: 4.45 samples/sec	Train-SmoothnessLoss=280.067139,	ABCVarPenalty=0.174217,	APenalty=1565.566303,	BPenalty=337.007042,	CPenalty=2140.283470,	RCNNAcc=0.916768,	
2018-11-29 08:59:05,080 Epoch[5] Batch [600]	Speed: 4.43 samples/sec	Train-SmoothnessLoss=278.957478,	ABCVarPenalty=0.174887,	APenalty=1563.744485,	BPenalty=338.701233,	CPenalty=2130.840208,	RCNNAcc=0.915795,	
2018-11-29 09:00:34,898 Epoch[5] Batch [700]	Speed: 4.45 samples/sec	Train-SmoothnessLoss=278.460444,	ABCVarPenalty=0.174387,	APenalty=1564.406409,	BPenalty=339.164037,	CPenalty=2127.863697,	RCNNAcc=0.914533,	
2018-11-29 09:02:04,787 Epoch[5] Batch [800]	Speed: 4.45 samples/sec	Train-SmoothnessLoss=276.915359,	ABCVarPenalty=0.177099,	APenalty=1567.394583,	BPenalty=339.278621,	CPenalty=2117.595532,	RCNNAcc=0.913826,	
2018-11-29 09:03:35,130 Epoch[5] Batch [900]	Speed: 4.43 samples/sec	Train-SmoothnessLoss=273.557293,	ABCVarPenalty=0.177505,	APenalty=1565.884866,	BPenalty=340.054112,	CPenalty=2113.772156,	RCNNAcc=0.914359,	
2018-11-29 09:05:05,383 Epoch[5] Batch [1000]	Speed: 4.43 samples/sec	Train-SmoothnessLoss=269.927354,	ABCVarPenalty=0.179517,	APenalty=1569.210731,	BPenalty=341.022294,	CPenalty=2105.070018,	RCNNAcc=0.914014,	
2018-11-29 09:06:35,695 Epoch[5] Batch [1100]	Speed: 4.43 samples/sec	Train-SmoothnessLoss=268.142268,	ABCVarPenalty=0.182170,	APenalty=1570.760869,	BPenalty=342.325116,	CPenalty=2095.739843,	RCNNAcc=0.914212,	
2018-11-29 09:08:06,162 Epoch[5] Batch [1200]	Speed: 4.42 samples/sec	Train-SmoothnessLoss=268.385265,	ABCVarPenalty=0.185347,	APenalty=1576.289289,	BPenalty=343.216563,	CPenalty=2091.398273,	RCNNAcc=0.913770,	
2018-11-29 09:09:36,393 Epoch[5] Batch [1300]	Speed: 4.43 samples/sec	Train-SmoothnessLoss=263.586385,	ABCVarPenalty=0.186253,	APenalty=1572.379716,	BPenalty=343.351745,	CPenalty=2076.549923,	RCNNAcc=0.913974,	
2018-11-29 09:11:06,857 Epoch[5] Batch [1400]	Speed: 4.42 samples/sec	Train-SmoothnessLoss=261.901851,	ABCVarPenalty=0.186437,	APenalty=1570.665257,	BPenalty=344.516821,	CPenalty=2067.333055,	RCNNAcc=0.913877,	
2018-11-29 09:12:36,823 Epoch[5] Batch [1500]	Speed: 4.45 samples/sec	Train-SmoothnessLoss=259.706349,	ABCVarPenalty=0.186650,	APenalty=1569.741275,	BPenalty=345.135170,	CPenalty=2061.205079,	RCNNAcc=0.913896,	
2018-11-29 09:14:06,696 Epoch[5] Batch [1600]	Speed: 4.45 samples/sec	Train-SmoothnessLoss=259.397708,	ABCVarPenalty=0.188807,	APenalty=1573.054246,	BPenalty=345.157815,	CPenalty=2057.763752,	RCNNAcc=0.914117,	
2018-11-29 09:15:36,855 Epoch[5] Batch [1700]	Speed: 4.44 samples/sec	Train-SmoothnessLoss=257.643215,	ABCVarPenalty=0.190320,	APenalty=1574.700048,	BPenalty=345.336988,	CPenalty=2053.637425,	RCNNAcc=0.914088,	
2018-11-29 09:17:07,195 Epoch[5] Batch [1800]	Speed: 4.43 samples/sec	Train-SmoothnessLoss=254.967938,	ABCVarPenalty=0.191401,	APenalty=1573.213558,	BPenalty=345.703212,	CPenalty=2046.036940,	RCNNAcc=0.914053,	
2018-11-29 09:18:37,341 Epoch[5] Batch [1900]	Speed: 4.44 samples/sec	Train-SmoothnessLoss=252.384103,	ABCVarPenalty=0.190717,	APenalty=1571.311047,	BPenalty=345.442575,	CPenalty=2042.134394,	RCNNAcc=0.914413,	
2018-11-29 09:20:08,019 Epoch[5] Batch [2000]	Speed: 4.41 samples/sec	Train-SmoothnessLoss=251.675163,	ABCVarPenalty=0.191073,	APenalty=1569.482157,	BPenalty=345.829182,	CPenalty=2040.529769,	RCNNAcc=0.914046,	
2018-11-29 09:21:37,933 Epoch[5] Batch [2100]	Speed: 4.45 samples/sec	Train-SmoothnessLoss=251.597972,	ABCVarPenalty=0.191543,	APenalty=1571.135570,	BPenalty=346.331011,	CPenalty=2039.487151,	RCNNAcc=0.914111,	
2018-11-29 09:23:08,333 Epoch[5] Batch [2200]	Speed: 4.42 samples/sec	Train-SmoothnessLoss=251.096778,	ABCVarPenalty=0.191120,	APenalty=1569.850402,	BPenalty=346.551551,	CPenalty=2038.807811,	RCNNAcc=0.914321,	
2018-11-29 09:24:38,600 Epoch[5] Batch [2300]	Speed: 4.43 samples/sec	Train-SmoothnessLoss=250.709103,	ABCVarPenalty=0.190690,	APenalty=1569.541856,	BPenalty=346.616418,	CPenalty=2038.047611,	RCNNAcc=0.914571,	
2018-11-29 09:26:09,149 Epoch[5] Batch [2400]	Speed: 4.42 samples/sec	Train-SmoothnessLoss=249.634670,	ABCVarPenalty=0.191347,	APenalty=1570.345342,	BPenalty=346.604172,	CPenalty=2035.492869,	RCNNAcc=0.914569,	
2018-11-29 09:27:39,561 Epoch[5] Batch [2500]	Speed: 4.42 samples/sec	Train-SmoothnessLoss=247.733345,	ABCVarPenalty=0.192412,	APenalty=1570.801038,	BPenalty=346.676700,	CPenalty=2029.554495,	RCNNAcc=0.914431,	
2018-11-29 09:29:09,019 Epoch[5] Batch [2600]	Speed: 4.47 samples/sec	Train-SmoothnessLoss=245.989843,	ABCVarPenalty=0.193380,	APenalty=1571.657890,	BPenalty=346.234603,	CPenalty=2024.665885,	RCNNAcc=0.914503,	
2018-11-29 09:30:39,164 Epoch[5] Batch [2700]	Speed: 4.44 samples/sec	Train-SmoothnessLoss=243.913672,	ABCVarPenalty=0.194596,	APenalty=1570.884243,	BPenalty=346.331961,	CPenalty=2019.020286,	RCNNAcc=0.914668,	
2018-11-29 09:32:09,506 Epoch[5] Batch [2800]	Speed: 4.43 samples/sec	Train-SmoothnessLoss=243.745909,	ABCVarPenalty=0.195879,	APenalty=1571.985445,	BPenalty=346.451562,	CPenalty=2016.719158,	RCNNAcc=0.914556,	
2018-11-29 09:33:39,936 Epoch[5] Batch [2900]	Speed: 4.42 samples/sec	Train-SmoothnessLoss=241.864856,	ABCVarPenalty=0.196320,	APenalty=1571.821087,	BPenalty=346.288195,	CPenalty=2012.591960,	RCNNAcc=0.914618,	
2018-11-29 09:35:09,896 Epoch[5] Batch [3000]	Speed: 4.45 samples/sec	Train-SmoothnessLoss=239.780049,	ABCVarPenalty=0.197100,	APenalty=1571.218999,	BPenalty=346.046490,	CPenalty=2007.813274,	RCNNAcc=0.914797,	
2018-11-29 09:36:40,010 Epoch[5] Batch [3100]	Speed: 4.44 samples/sec	Train-SmoothnessLoss=237.914233,	ABCVarPenalty=0.196679,	APenalty=1568.899401,	BPenalty=345.924881,	CPenalty=2003.629390,	RCNNAcc=0.914750,	
2018-11-29 09:38:10,806 Epoch[5] Batch [3200]	Speed: 4.41 samples/sec	Train-SmoothnessLoss=236.633341,	ABCVarPenalty=0.196554,	APenalty=1568.478930,	BPenalty=346.119328,	CPenalty=2000.796142,	RCNNAcc=0.914659,	
2018-11-29 09:39:40,900 Epoch[5] Batch [3300]	Speed: 4.44 samples/sec	Train-SmoothnessLoss=235.552358,	ABCVarPenalty=0.197124,	APenalty=1569.423277,	BPenalty=345.966259,	CPenalty=1997.353797,	RCNNAcc=0.914603,	
2018-11-29 09:41:11,083 Epoch[5] Batch [3400]	Speed: 4.44 samples/sec	Train-SmoothnessLoss=234.111613,	ABCVarPenalty=0.197644,	APenalty=1568.787018,	BPenalty=345.839096,	CPenalty=1994.541203,	RCNNAcc=0.914654,	
2018-11-29 09:42:41,578 Epoch[5] Batch [3500]	Speed: 4.42 samples/sec	Train-SmoothnessLoss=233.028882,	ABCVarPenalty=0.198180,	APenalty=1568.331422,	BPenalty=345.714050,	CPenalty=1990.870021,	RCNNAcc=0.914573,	
2018-11-29 09:44:11,790 Epoch[5] Batch [3600]	Speed: 4.43 samples/sec	Train-SmoothnessLoss=232.731615,	ABCVarPenalty=0.198629,	APenalty=1568.536459,	BPenalty=345.857874,	CPenalty=1989.496662,	RCNNAcc=0.914477,	
2018-11-29 09:45:42,126 Epoch[5] Batch [3700]	Speed: 4.43 samples/sec	Train-SmoothnessLoss=231.946853,	ABCVarPenalty=0.199102,	APenalty=1567.926017,	BPenalty=346.167047,	CPenalty=1986.820672,	RCNNAcc=0.914616,	
2018-11-29 09:47:11,490 Epoch[5] Batch [3800]	Speed: 4.48 samples/sec	Train-SmoothnessLoss=231.974202,	ABCVarPenalty=0.199957,	APenalty=1569.560950,	BPenalty=346.308857,	CPenalty=1985.749451,	RCNNAcc=0.914662,	
2018-11-29 09:48:42,338 Epoch[5] Batch [3900]	Speed: 4.40 samples/sec	Train-SmoothnessLoss=231.509690,	ABCVarPenalty=0.201218,	APenalty=1570.617051,	BPenalty=346.472724,	CPenalty=1983.424243,	RCNNAcc=0.914744,	
2018-11-29 09:50:12,634 Epoch[5] Batch [4000]	Speed: 4.43 samples/sec	Train-SmoothnessLoss=230.355940,	ABCVarPenalty=0.202097,	APenalty=1570.598381,	BPenalty=346.792211,	CPenalty=1980.605522,	RCNNAcc=0.914925,	
2018-11-29 09:51:43,171 Epoch[5] Batch [4100]	Speed: 4.42 samples/sec	Train-SmoothnessLoss=230.876982,	ABCVarPenalty=0.203136,	APenalty=1572.183019,	BPenalty=346.800475,	CPenalty=1981.528076,	RCNNAcc=0.914983,	
2018-11-29 09:53:13,721 Epoch[5] Batch [4200]	Speed: 4.42 samples/sec	Train-SmoothnessLoss=230.549552,	ABCVarPenalty=0.204011,	APenalty=1573.198217,	BPenalty=347.013859,	CPenalty=1980.457054,	RCNNAcc=0.914894,	
2018-11-29 09:54:43,966 Epoch[5] Batch [4300]	Speed: 4.43 samples/sec	Train-SmoothnessLoss=230.199776,	ABCVarPenalty=0.204834,	APenalty=1573.859516,	BPenalty=346.973708,	CPenalty=1979.425655,	RCNNAcc=0.914995,	
2018-11-29 09:56:14,388 Epoch[5] Batch [4400]	Speed: 4.42 samples/sec	Train-SmoothnessLoss=229.655120,	ABCVarPenalty=0.205437,	APenalty=1573.763638,	BPenalty=346.987223,	CPenalty=1978.626012,	RCNNAcc=0.915159,	
2018-11-29 09:57:44,393 Epoch[5] Batch [4500]	Speed: 4.44 samples/sec	Train-SmoothnessLoss=229.055372,	ABCVarPenalty=0.205901,	APenalty=1574.312929,	BPenalty=347.137997,	CPenalty=1977.310712,	RCNNAcc=0.915103,	
2018-11-29 09:59:14,161 Epoch[5] Batch [4600]	Speed: 4.46 samples/sec	Train-SmoothnessLoss=228.949742,	ABCVarPenalty=0.205877,	APenalty=1574.756416,	BPenalty=347.201520,	CPenalty=1977.874028,	RCNNAcc=0.914933,	
2018-11-29 10:00:44,545 Epoch[5] Batch [4700]	Speed: 4.43 samples/sec	Train-SmoothnessLoss=228.868762,	ABCVarPenalty=0.206190,	APenalty=1575.198203,	BPenalty=347.311263,	CPenalty=1977.261660,	RCNNAcc=0.915107,	
2018-11-29 10:02:14,562 Epoch[5] Batch [4800]	Speed: 4.44 samples/sec	Train-SmoothnessLoss=228.867917,	ABCVarPenalty=0.206380,	APenalty=1575.663626,	BPenalty=347.478396,	CPenalty=1977.202825,	RCNNAcc=0.915169,	
2018-11-29 10:03:45,027 Epoch[5] Batch [4900]	Speed: 4.42 samples/sec	Train-SmoothnessLoss=229.167532,	ABCVarPenalty=0.206752,	APenalty=1576.490385,	BPenalty=347.518363,	CPenalty=1977.447360,	RCNNAcc=0.915119,	
2018-11-29 10:05:15,293 Epoch[5] Batch [5000]	Speed: 4.43 samples/sec	Train-SmoothnessLoss=229.447560,	ABCVarPenalty=0.206761,	APenalty=1576.094233,	BPenalty=347.680021,	CPenalty=1978.233186,	RCNNAcc=0.915038,	
2018-11-29 10:06:45,509 Epoch[5] Batch [5100]	Speed: 4.43 samples/sec	Train-SmoothnessLoss=229.663227,	ABCVarPenalty=0.206706,	APenalty=1576.305862,	BPenalty=347.867654,	CPenalty=1979.099636,	RCNNAcc=0.915065,	
2018-11-29 10:08:14,536 Epoch[5] Batch [5200]	Speed: 4.49 samples/sec	Train-SmoothnessLoss=229.658824,	ABCVarPenalty=0.206143,	APenalty=1575.861127,	BPenalty=347.924839,	CPenalty=1980.058976,	RCNNAcc=0.915178,	
2018-11-29 10:09:44,356 Epoch[5] Batch [5300]	Speed: 4.45 samples/sec	Train-SmoothnessLoss=229.383161,	ABCVarPenalty=0.206567,	APenalty=1575.763174,	BPenalty=347.949003,	CPenalty=1979.983436,	RCNNAcc=0.915172,	
2018-11-29 10:11:14,775 Epoch[5] Batch [5400]	Speed: 4.42 samples/sec	Train-SmoothnessLoss=228.542737,	ABCVarPenalty=0.206585,	APenalty=1574.883247,	BPenalty=347.970285,	CPenalty=1978.789601,	RCNNAcc=0.915213,	
2018-11-29 10:12:45,268 Epoch[5] Batch [5500]	Speed: 4.42 samples/sec	Train-SmoothnessLoss=228.218551,	ABCVarPenalty=0.206844,	APenalty=1574.848502,	BPenalty=347.980442,	CPenalty=1977.094205,	RCNNAcc=0.915241,	
2018-11-29 10:14:15,111 Epoch[5] Batch [5600]	Speed: 4.45 samples/sec	Train-SmoothnessLoss=227.339203,	ABCVarPenalty=0.206368,	APenalty=1573.252819,	BPenalty=348.176358,	CPenalty=1975.040893,	RCNNAcc=0.915261,	
2018-11-29 10:15:45,404 Epoch[5] Batch [5700]	Speed: 4.43 samples/sec	Train-SmoothnessLoss=226.652056,	ABCVarPenalty=0.205901,	APenalty=1572.328616,	BPenalty=348.173443,	CPenalty=1973.449114,	RCNNAcc=0.915306,	
2018-11-29 10:17:15,926 Epoch[5] Batch [5800]	Speed: 4.42 samples/sec	Train-SmoothnessLoss=225.971325,	ABCVarPenalty=0.205584,	APenalty=1571.069872,	BPenalty=348.159033,	CPenalty=1972.037166,	RCNNAcc=0.915332,	
2018-11-29 10:18:45,739 Epoch[5] Batch [5900]	Speed: 4.45 samples/sec	Train-SmoothnessLoss=225.187678,	ABCVarPenalty=0.205215,	APenalty=1569.872882,	BPenalty=348.453281,	CPenalty=1969.811490,	RCNNAcc=0.915477,	
2018-11-29 10:20:15,835 Epoch[5] Batch [6000]	Speed: 4.44 samples/sec	Train-SmoothnessLoss=225.398783,	ABCVarPenalty=0.205310,	APenalty=1570.223347,	BPenalty=348.680382,	CPenalty=1969.973469,	RCNNAcc=0.915514,	
2018-11-29 10:21:46,212 Epoch[5] Batch [6100]	Speed: 4.43 samples/sec	Train-SmoothnessLoss=225.187643,	ABCVarPenalty=0.204622,	APenalty=1569.400113,	BPenalty=348.967394,	CPenalty=1969.315455,	RCNNAcc=0.915404,	
2018-11-29 10:23:16,153 Epoch[5] Batch [6200]	Speed: 4.45 samples/sec	Train-SmoothnessLoss=225.348191,	ABCVarPenalty=0.204314,	APenalty=1569.121905,	BPenalty=349.103196,	CPenalty=1969.507157,	RCNNAcc=0.915448,	
2018-11-29 10:24:46,038 Epoch[5] Batch [6300]	Speed: 4.45 samples/sec	Train-SmoothnessLoss=225.253141,	ABCVarPenalty=0.204588,	APenalty=1569.528795,	BPenalty=349.200334,	CPenalty=1968.592781,	RCNNAcc=0.915504,	
2018-11-29 10:26:15,805 Epoch[5] Batch [6400]	Speed: 4.46 samples/sec	Train-SmoothnessLoss=224.838765,	ABCVarPenalty=0.204281,	APenalty=1568.371412,	BPenalty=349.377722,	CPenalty=1967.339867,	RCNNAcc=0.915670,	
2018-11-29 10:27:46,148 Epoch[5] Batch [6500]	Speed: 4.43 samples/sec	Train-SmoothnessLoss=224.668716,	ABCVarPenalty=0.203959,	APenalty=1567.639541,	BPenalty=349.502943,	CPenalty=1967.101721,	RCNNAcc=0.915674,	
2018-11-29 10:29:16,249 Epoch[5] Batch [6600]	Speed: 4.44 samples/sec	Train-SmoothnessLoss=224.176203,	ABCVarPenalty=0.203866,	APenalty=1567.516189,	BPenalty=349.570753,	CPenalty=1966.508277,	RCNNAcc=0.915613,	
2018-11-29 10:30:46,203 Epoch[5] Batch [6700]	Speed: 4.45 samples/sec	Train-SmoothnessLoss=223.393674,	ABCVarPenalty=0.203794,	APenalty=1566.759279,	BPenalty=349.594724,	CPenalty=1964.764741,	RCNNAcc=0.915606,	
2018-11-29 10:32:16,143 Epoch[5] Batch [6800]	Speed: 4.45 samples/sec	Train-SmoothnessLoss=222.995620,	ABCVarPenalty=0.203599,	APenalty=1565.850077,	BPenalty=349.683605,	CPenalty=1963.085298,	RCNNAcc=0.915819,	
2018-11-29 10:33:46,070 Epoch[5] Batch [6900]	Speed: 4.45 samples/sec	Train-SmoothnessLoss=222.716151,	ABCVarPenalty=0.203471,	APenalty=1565.605314,	BPenalty=349.854049,	CPenalty=1962.327498,	RCNNAcc=0.915907,	
2018-11-29 10:35:16,484 Epoch[5] Batch [7000]	Speed: 4.42 samples/sec	Train-SmoothnessLoss=222.509540,	ABCVarPenalty=0.203295,	APenalty=1564.820605,	BPenalty=350.077964,	CPenalty=1961.590996,	RCNNAcc=0.915844,	
2018-11-29 10:36:46,598 Epoch[5] Batch [7100]	Speed: 4.44 samples/sec	Train-SmoothnessLoss=222.548253,	ABCVarPenalty=0.203765,	APenalty=1565.683834,	BPenalty=350.210172,	CPenalty=1961.091269,	RCNNAcc=0.915884,	
2018-11-29 10:38:17,580 Epoch[5] Batch [7200]	Speed: 4.40 samples/sec	Train-SmoothnessLoss=222.067023,	ABCVarPenalty=0.203638,	APenalty=1564.612078,	BPenalty=350.321946,	CPenalty=1959.091153,	RCNNAcc=0.915940,	
2018-11-29 10:39:47,691 Epoch[5] Batch [7300]	Speed: 4.44 samples/sec	Train-SmoothnessLoss=221.585281,	ABCVarPenalty=0.203418,	APenalty=1564.123119,	BPenalty=350.403080,	CPenalty=1957.330418,	RCNNAcc=0.916001,	
2018-11-29 10:41:17,817 Epoch[5] Batch [7400]	Speed: 4.44 samples/sec	Train-SmoothnessLoss=221.050491,	ABCVarPenalty=0.203173,	APenalty=1562.978015,	BPenalty=350.304558,	CPenalty=1955.938156,	RCNNAcc=0.916026,	
2018-11-29 10:42:47,491 Epoch[5] Batch [7500]	Speed: 4.46 samples/sec	Train-SmoothnessLoss=221.077726,	ABCVarPenalty=0.202930,	APenalty=1562.624156,	BPenalty=350.285545,	CPenalty=1956.164548,	RCNNAcc=0.916029,	
2018-11-29 10:44:17,406 Epoch[5] Batch [7600]	Speed: 4.45 samples/sec	Train-SmoothnessLoss=220.591232,	ABCVarPenalty=0.202823,	APenalty=1562.134573,	BPenalty=350.364873,	CPenalty=1955.299663,	RCNNAcc=0.916104,	
2018-11-29 10:45:47,328 Epoch[5] Batch [7700]	Speed: 4.45 samples/sec	Train-SmoothnessLoss=220.302758,	ABCVarPenalty=0.202800,	APenalty=1561.643662,	BPenalty=350.466901,	CPenalty=1955.161286,	RCNNAcc=0.916112,	
2018-11-29 10:47:17,739 Epoch[5] Batch [7800]	Speed: 4.42 samples/sec	Train-SmoothnessLoss=219.598694,	ABCVarPenalty=0.202553,	APenalty=1560.730952,	BPenalty=350.496655,	CPenalty=1953.793353,	RCNNAcc=0.916242,	
2018-11-29 10:48:48,022 Epoch[5] Batch [7900]	Speed: 4.43 samples/sec	Train-SmoothnessLoss=219.089992,	ABCVarPenalty=0.202349,	APenalty=1559.795836,	BPenalty=350.616772,	CPenalty=1952.658103,	RCNNAcc=0.916314,	
2018-11-29 10:50:18,133 Epoch[5] Batch [8000]	Speed: 4.44 samples/sec	Train-SmoothnessLoss=219.142243,	ABCVarPenalty=0.202703,	APenalty=1560.123031,	BPenalty=350.845952,	CPenalty=1952.714419,	RCNNAcc=0.916300,	
2018-11-29 10:51:48,080 Epoch[5] Batch [8100]	Speed: 4.45 samples/sec	Train-SmoothnessLoss=218.978624,	ABCVarPenalty=0.202488,	APenalty=1559.968016,	BPenalty=350.980306,	CPenalty=1952.474220,	RCNNAcc=0.916301,	
2018-11-29 10:53:18,163 Epoch[5] Batch [8200]	Speed: 4.44 samples/sec	Train-SmoothnessLoss=218.770783,	ABCVarPenalty=0.202710,	APenalty=1559.896123,	BPenalty=351.133600,	CPenalty=1951.586002,	RCNNAcc=0.916340,	
2018-11-29 10:54:24,971 Epoch[5] Train-SmoothnessLoss=218.505927
2018-11-29 10:54:24,972 Epoch[5] Train-ABCVarPenalty=0.202942
2018-11-29 10:54:24,972 Epoch[5] Train-APenalty=1559.985667
2018-11-29 10:54:24,972 Epoch[5] Train-BPenalty=351.155360
2018-11-29 10:54:24,972 Epoch[5] Train-CPenalty=1950.480598
2018-11-29 10:54:24,972 Epoch[5] Train-RCNNAcc=0.916317
2018-11-29 10:54:24,972 Epoch[5] Time cost=7461.748
2018-11-29 10:54:26,051 Saved checkpoint to "output/-1-1-0.yaml/2007_trainval_2012_trainval/first-0006.params"
2018-11-29 10:54:28,623 Saved optimizer state to "output/-1-1-0.yaml/2007_trainval_2012_trainval/first-0006.states"
2018-11-29 10:54:29,231 Saved checkpoint to "output/-1-1-0.yaml/2007_trainval_2012_trainval/first-0006.params"
2018-11-29 10:56:00,206 Epoch[6] Batch [100]	Speed: 4.45 samples/sec	Train-SmoothnessLoss=180.505406,	ABCVarPenalty=0.205860,	APenalty=1503.321714,	BPenalty=352.905945,	CPenalty=1840.757495,	RCNNAcc=0.923654,	
2018-11-29 10:57:30,010 Epoch[6] Batch [200]	Speed: 4.45 samples/sec	Train-SmoothnessLoss=179.534937,	ABCVarPenalty=0.198947,	APenalty=1514.352451,	BPenalty=354.416660,	CPenalty=1844.299266,	RCNNAcc=0.919776,	
2018-11-29 10:59:00,188 Epoch[6] Batch [300]	Speed: 4.44 samples/sec	Train-SmoothnessLoss=181.068963,	ABCVarPenalty=0.196401,	APenalty=1506.197976,	BPenalty=358.669704,	CPenalty=1831.591034,	RCNNAcc=0.923056,	
2018-11-29 11:00:30,270 Epoch[6] Batch [400]	Speed: 4.44 samples/sec	Train-SmoothnessLoss=185.009483,	ABCVarPenalty=0.200578,	APenalty=1515.571013,	BPenalty=360.612606,	CPenalty=1832.331613,	RCNNAcc=0.923740,	
2018-11-29 11:02:01,037 Epoch[6] Batch [500]	Speed: 4.41 samples/sec	Train-SmoothnessLoss=188.783297,	ABCVarPenalty=0.202023,	APenalty=1524.070591,	BPenalty=361.723897,	CPenalty=1844.601917,	RCNNAcc=0.921805,	
2018-11-29 11:03:31,109 Epoch[6] Batch [600]	Speed: 4.44 samples/sec	Train-SmoothnessLoss=195.385745,	ABCVarPenalty=0.205270,	APenalty=1537.324009,	BPenalty=362.865759,	CPenalty=1854.037391,	RCNNAcc=0.922067,	
